PropertyID,PropType,Address,District,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
117778,Condominium,"5253 N LOVERS LANE RD, Unit 322",5,5180,Low Rise 1-3 Stories,,1.0,1972,4,990.0,1,2,2,0,1.0,2022-10-18,65000.0
117843,Commercial,5349 N LOVERS LANE RD,5,6212,Residence With Commercial Usage,Alum/Vynyl Siding,1.0,1940,0,1824.0,2,3,0,0,19200.0,2022-11-23,182000.0
117852,Residential,5256 N 108TH CT,5,1040,Split Level,Aluminum/Vinyl,1.0,1961,9,2533.0,1,4,2,0,8000.0,2022-09-12,220000.0
117858,Residential,5284 N 108TH CT,5,1040,Split Level,Masonry/Frame,1.0,1961,7,1542.0,1,4,1,1,9120.0,2022-02-01,225000.0
117904,Residential,5301 N 107TH ST,5,1040,Cape Cod,Aluminum/Vinyl,1.0,1955,4,1364.0,1,2,1,0,12400.0,2022-03-18,174900.0
117914,Residential,5357 N 107TH ST,5,1040,Ranch,Aluminum/Vinyl,1.0,1962,5,1193.0,1,3,1,1,7750.0,2022-04-08,180000.0
117932,Residential,10324 W SHERIDAN AV,5,1040,Ranch,Aluminum/Vinyl,1.0,1956,6,1341.0,1,3,3,0,8400.0,2022-11-23,272000.0
117939,Residential,10500 W SHERIDAN AV,5,1040,Ranch,Brick,1.0,1956,5,967.0,1,3,2,0,8080.0,2022-09-07,223000.0
117948,Residential,10628 W SHERIDAN AV,5,1040,Ranch,Brick,1.0,1955,5,1981.0,1,4,4,0,8400.0,2022-07-22,305000.0
117968,Residential,5346 N 107TH ST,5,1040,Ranch,Wood,1.0,1956,18,1418.0,1,9,1,2,8990.0,2022-02-03,180000.0
117984,Residential,5469 N 106TH ST,5,1040,Ranch,Brick,1.0,1956,5,964.0,1,3,1,0,7130.0,2022-06-30,195000.0
118004,Residential,10325 W SHERIDAN AV,5,1040,Ranch,Brick,1.0,1956,5,2143.0,1,3,2,1,8400.0,2022-11-10,280000.0
118035,Residential,10410 W RAE AV,5,1040,Ranch,Aluminum/Vinyl,1.0,1961,5,1123.0,1,3,1,1,8400.0,2022-08-19,179000.0
118075,Residential,10437 W CUSTER AV,5,1040,Duplex N/S,Masonry/Frame,2.0,1956,9,2255.0,2,4,2,0,8400.0,2022-10-31,210000.0
118088,Residential,10410 W LAWN AV,5,1040,Ranch,Aluminum/Vinyl,1.0,1956,5,1082.0,1,3,1,0,8400.0,2022-06-06,167500.0
118092,Residential,10500 W LAWN AV,5,1040,Ranch,Aluminum/Vinyl,1.0,1956,5,1038.0,1,3,1,0,8400.0,2022-05-31,169000.0
118117,Residential,10434 W ROHR AV,5,1040,Ranch,Brick,1.0,1956,5,941.0,1,3,1,0,7200.0,2022-06-01,225000.0
118140,Residential,10412 W CALDWELL AV,5,1040,Ranch,Aluminum/Vinyl,1.0,1956,5,1131.0,1,3,1,0,7200.0,2022-06-06,215000.0
118145,Residential,10504 W CALDWELL AV,5,1040,Ranch,Aluminum/Vinyl,1.0,1957,5,1060.0,1,3,1,0,7200.0,2022-06-29,175000.0
118216,Residential,5260 N 103RD ST,5,1040,Ranch,Aluminum/Vinyl,1.0,1956,6,1069.0,1,3,1,1,7442.0,2022-05-20,170000.0
118362,Residential,5438-5440 N 92ND ST,2,1020,Townhouse,Aluminum/Vinyl,2.0,1969,12,2508.0,2,6,2,2,6000.0,2022-04-05,184000.0
118363,Residential,5448-5450 N 92ND ST,2,1020,Duplex N/S,Aluminum/Vinyl,2.0,1967,10,1992.0,2,6,2,0,6000.0,2022-06-16,134900.0
118408,Residential,8914 W CUSTER AV,2,1400,Ranch,Brick,1.0,1958,5,1019.0,1,3,1,0,7200.0,2022-06-02,150000.0
118427,Residential,5312 N 87TH ST,2,1400,Ranch,Aluminum/Vinyl,1.0,1958,5,936.0,1,3,1,1,8100.0,2022-01-21,159900.0
118437,Residential,8801 W CUSTER AV,2,1400,Ranch,Brick,1.0,1958,5,1019.0,1,3,1,0,7200.0,2022-09-30,178700.0
118445,Residential,8822 W LAWN AV,2,1400,Ranch,Aluminum/Vinyl,1.0,1958,5,936.0,1,3,1,0,7200.0,2022-09-15,135000.0
118454,Residential,8909 W LAWN AV,2,1400,Ranch,Aluminum/Vinyl,1.0,1976,5,1447.0,1,3,1,2,7722.0,2022-06-16,235000.0
118468,Residential,5327 N 90TH ST,2,1400,Ranch,Aluminum/Vinyl,1.0,1958,10,936.0,1,6,1,0,7560.0,2022-03-16,160000.0
118473,Residential,5300 N 90TH ST,2,1400,Ranch,Aluminum/Vinyl,1.0,1958,5,942.0,1,3,1,0,7205.0,2022-08-23,150000.0
118474,Residential,8920 W ROHR AV,2,1400,Ranch,Brick,1.0,1958,5,1019.0,1,3,1,0,7205.0,2022-08-11,114900.0
118500,Residential,5300 N 87TH ST,2,1400,Ranch,Aluminum/Vinyl,1.0,1958,4,942.0,1,2,2,0,7425.0,2022-10-25,96000.0
118514,Residential,5228 N 90TH ST,2,1400,Ranch,Aluminum/Vinyl,1.0,1966,7,1274.0,1,3,1,1,7065.0,2022-02-28,159000.0
118516,Residential,5244 N 90TH ST,2,1400,Townhouse,Masonry/Frame,2.0,1967,10,2322.0,2,6,2,2,8004.0,2022-09-26,250000.0
118537,Condominium,8414 W VILLARD AV,2,5190,Condo Townhouse,,2.0,1962,4,907.0,1,2,1,1,1.0,2022-05-31,50000.0
118593,Condominium,8594 W VILLARD AV,2,5191,Condo Townhouse,,2.0,1960,10,937.0,1,6,1,1,1.0,2022-03-09,52000.0
118617,Residential,5348 N 91ST ST,2,1400,Cape Cod,Aluminum/Vinyl,1.0,1941,5,1063.0,1,2,1,1,8750.0,2022-07-22,80000.0
118637,Residential,8040 W MEDFORD AV,2,1400,Ranch,Aluminum/Vinyl,1.0,1955,5,1049.0,1,3,1,1,6875.0,2022-07-28,164000.0
118669,Residential,7855 W CALDWELL CT,2,1400,Split Level,Aluminum/Vinyl,1.0,1955,7,1414.0,1,3,1,1,6120.0,2022-05-26,110000.0
118682,Residential,7716-7718 W VILLARD AV,2,1400,Duplex N/S,Aluminum/Vinyl,2.0,1956,10,2070.0,2,6,2,0,6120.0,2022-05-02,130000.0
118691,Residential,7908 W VILLARD AV,2,1400,Duplex N/S,Aluminum/Vinyl,2.0,1956,10,2056.0,2,6,2,0,6120.0,2022-05-19,145000.0
118747,Residential,5243 N 82ND CT,2,1400,Ranch,Aluminum/Vinyl,1.0,1957,6,1108.0,1,3,1,1,6000.0,2022-08-11,150000.0
118823,Residential,8036 W SCRANTON PL,2,1400,Split Level,Aluminum/Vinyl,1.0,1955,7,1414.0,1,3,1,1,6885.0,2022-04-29,185000.0
118874,Residential,8109 W MEDFORD AV,2,1400,Ranch,Wood,1.0,1957,5,1132.0,1,3,1,1,7260.0,2022-08-22,155900.0
118918,Residential,5224-5226 N 84TH ST,2,1400,Duplex N/S,Aluminum/Vinyl,2.0,1956,10,2068.0,2,6,2,0,5500.0,2022-02-03,150000.0
118935,Residential,8246 W VILLARD AV,2,1400,Duplex N/S,Aluminum/Vinyl,2.0,1958,10,2074.0,2,6,2,0,6120.0,2022-05-20,120000.0
119030,Condominium,"7731 W SHERIDAN AV, Unit A",2,5200,Low Rise 1-3 Stories,,1.0,1971,4,1000.0,1,2,1,1,1.0,2022-10-13,41000.0
119046,Condominium,"7820 W LEON TRCE, Unit A",2,5200,Low Rise 1-3 Stories,,1.0,1971,8,1000.0,1,4,1,1,1.0,2022-01-25,39900.0
119091,Residential,7214 W SHERIDAN AV,2,1380,Ranch,Wood,1.0,1955,5,864.0,1,3,1,0,6000.0,2022-09-01,87000.0
119109,Residential,5461 N 75TH CT,2,1380,Ranch,Aluminum/Vinyl,1.0,1955,5,864.0,1,3,1,0,5850.0,2022-02-04,146000.0
119164,Residential,5436 N 74TH ST,2,1380,Ranch,Aluminum/Vinyl,1.0,1955,5,864.0,1,3,1,0,7400.0,2022-10-14,110000.0
119174,Residential,5430 N 73RD ST,2,1380,Ranch,Aluminum/Vinyl,1.0,1955,5,864.0,1,3,1,0,6890.0,2022-09-28,114900.0
119187,Residential,5475 N 72ND ST,2,1380,Ranch,Aluminum/Vinyl,1.0,1955,5,864.0,1,3,1,0,6500.0,2022-07-21,104000.0
119193,Residential,5439 N 72ND ST,2,1380,Ranch,Aluminum/Vinyl,1.0,1955,5,864.0,1,3,1,0,7150.0,2022-02-11,126000.0
119230,Residential,7105 W KATHRYN AV,2,1380,Ranch,Aluminum/Vinyl,1.0,1955,5,864.0,1,3,1,0,6000.0,2022-09-15,95000.0
119248,Residential,6921 W HERBERT AV,2,1380,Ranch,Wood,1.0,1956,5,864.0,1,3,1,1,6000.0,2022-03-11,90000.0
119248,Residential,6921 W HERBERT AV,2,1380,Ranch,Wood,1.0,1956,5,864.0,1,3,1,1,6000.0,2022-09-20,170000.0
119261,Residential,5409 N 73RD ST,2,1380,Cape Cod,Aluminum/Vinyl,1.0,1950,6,1027.0,1,4,2,1,6364.0,2022-09-21,200000.0
119284,Residential,5318 N 74TH ST,2,1380,Ranch,Brick,1.0,1954,4,875.0,1,3,2,0,5936.0,2022-06-15,99000.0
